No LEAGUE,YEAR,No WEEK,No TEAM1,No TEAM2,GOALTEAM1,GOALTEAM2,CODEWID
1,1992,20,7,3,4,0,W1
1,1992,20,8,16,3,0,W1
1,1992,20,6,5,1,0,W1
1,1992,20,1,43,5,2,W1
1,1992,20,12,14,2,0,W1
1,1992,20,13,2,1,3,W2
1,1992,20,11,21,0,0,D
1,1992,20,9,20,0,1,W2
1,1992,20,15,17,4,3,W1
1,1992,20,10,40,0,0,D
1,1992,21,40,7,0,1,W2
1,1992,21,3,6,1,1,D
1,1992,21,43,8,0,0,D
1,1992,21,5,13,3,1,W1
1,1992,21,14,1,2,1,W1
1,1992,21,20,12,0,0,D
1,1992,21,2,11,1,1,D
1,1992,21,21,15,3,2,W1
1,1992,21,17,9,0,0,D
1,1992,21,16,10,0,1,W2
1,1992,22,8,3,1,0,W1
1,1992,22,6,40,2,0,W1
1,1992,22,1,5,2,1,W1
1,1992,22,12,10,0,0,D
1,1992,22,13,14,2,0,W1
1,1992,22,11,20,0,0,D
1,1992,22,17,21,1,2,W2
1,1992,22,9,43,1,1,D
1,1992,22,15,2,0,2,W2
1,1992,22,7,16,2,0,W1
1,1992,23,40,8,0,0,D
1,1992,23,10,7,0,0,D
1,1992,23,3,1,0,2,W2
1,1992,23,43,12,0,0,D
1,1992,23,5,15,1,0,W1
1,1992,23,14,11,3,0,W1
1,1992,23,20,13,1,0,W1
1,1992,23,2,17,3,0,W1
1,1992,23,21,9,1,3,W2
1,1992,23,16,6,2,0,W1
1,1992,24,6,43,0,0,D
1,1992,24,1,40,6,1,W1
1,1992,24,12,3,1,0,W1
1,1992,24,13,16,3,2,W1
1,1992,24,21,2,1,1,D
1,1992,24,11,5,2,1,W1
1,1992,24,17,20,2,2,D
1,1992,24,9,7,0,0,D
1,1992,24,15,14,0,1,W2
